month,ticker,boom_probability,mom_1m,mom_2m,mom_3m,mom_4m,mom_5m,mom_6m,mom_7m,mom_9m,mom_12m,core_mom_456_avg,core_mom_456_min,core_mom_456_max,core_mom_456_std,core_mom_456_positive_count,core_mom_456_all_positive,mom_4m_vs_6m,mom_5m_vs_6m,mom_6m_first3m,mom_6m_last3m,mom_6m_acceleration,mom_3m_vs_6m,price_ma5_ratio,price_ma10_ratio,price_ma20_ratio,price_ma30_ratio,ma5_above_ma10,ma10_above_ma20,ma20_above_ma30,ma_trend_score,ma5_slope_1m,ma10_slope_1m,ma20_slope_1m,ma30_slope_1m,ma_slope_score,drawdown_3m,drawdown_6m,drawdown_12m,drawdown_3m_abs,drawdown_6m_abs,drawdown_12m_abs,near_3m_high,near_6m_high,deep_3m_drawdown,deep_6m_drawdown,volatility_3m,volatility_6m,return_vol_ratio_3m,return_vol_ratio_6m,volume_change_1m,volume_change_3m,volume_ratio_3m,qqq_mom_1m,qqq_mom_3m,qqq_mom_6m,qqq_mom_12m,qqq_trend_score
2026-08-31,PATH,0.8000665,0.2547021897886594,0.4728611221193575,0.366040944036651,0.5543689254766497,0.4423423133938653,0.4920783701678572,0.2716441648009797,0.155122700249765,0.4397482368388441,0.4962632030127907,0.4423423133938653,0.5543689254766497,0.056130429119522,3.0,1.0,0.0622905553087924,-0.0497360567739919,0.0922647499560047,0.366040944036651,0.2737761940806462,-0.1260374261312062,0.009967195938257,0.0724812468489155,0.2003748957183506,0.2473704885821011,1.0,1.0,1.0,3.0,0.333221218449923,0.2665874942742927,0.1986070578524295,0.1587072303106196,4.0,-0.0401678695465038,-0.0401678695465038,-0.170036315758041,0.0401678695465038,0.0401678695465038,0.170036315758041,1.0,1.0,0.0,0.0,0.6250094703743901,0.5998624456190482,0.5856566362384668,0.8203186809936742,0.3065306972113053,-0.1986389032464496,-0.0027451806191014,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,ANET,0.78385586,0.1024119800145828,0.1703555545655286,0.2467549119100842,0.1511782733794262,0.6193191830992566,0.4892884443761705,0.4027091831445397,0.5214265263810793,0.456023455736271,0.4199286336182844,0.1511782733794262,0.6193191830992566,0.2416548475607408,3.0,1.0,-0.3381101709967442,0.1300307387230861,0.194531844349836,0.2467549119100842,0.0522230675602481,-0.2425335324660862,-0.0081910547548175,0.0164570034487807,0.0819488662298251,0.0963391339722183,1.0,1.0,1.0,3.0,0.1247250871880654,0.1135014131250877,0.0767098916767601,0.0826612162094397,4.0,-0.055486901072595,-0.055486901072595,-0.055486901072595,0.055486901072595,0.055486901072595,0.055486901072595,0.0,0.0,0.0,0.0,0.5975873987070098,0.5996040724328076,0.4129185328271377,0.8160192147977794,-0.4446726390708544,-0.694207033712685,-0.3983247367747986,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,AOSL,0.7653937,-0.0305607851401795,-0.3498838101127113,-0.3214994158087452,-0.2915035633997762,0.3885379363554939,0.4645407007404523,0.3923076889882551,0.5172583538434437,0.0695168567319328,0.1871916912320566,-0.2915035633997762,0.4645407007404523,0.4163003304752656,2.0,0.0,-0.7560442641402285,-0.0760027643849583,1.158495858166615,-0.3214994158087452,-1.47999527397536,-0.7860401165491975,-0.0791285041394441,-0.0794866406055603,-0.0536675367486727,-0.0797068883321479,0.0,1.0,0.0,1.0,-0.0349468424621025,-0.0678211770260694,-0.1990787450265322,-0.2050830902055744,0.0,-0.4229182176692601,-0.4229182176692601,-0.4229182176692601,0.4229182176692601,0.4229182176692601,0.4229182176692601,0.0,0.0,1.0,1.0,1.1774688137170273,1.057782065616078,-0.2730428288744544,0.4391648486400575,0.8235125858123571,-0.3213753459655099,0.2444690265486724,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,CEVA,0.7608404,0.0192954739349284,-0.2943172415823681,-0.1675838128977798,0.089718329457431,0.7815844879871754,0.59539778550064,0.5779989823856491,0.5414543095919229,0.4977497663240338,0.4889002009817488,0.089718329457431,0.7815844879871754,0.3580167551399586,3.0,1.0,-0.505679456043209,0.1861867024865353,0.9165866909129748,-0.1675838128977798,-1.0841705038107543,-0.7629815983984198,0.0609537983588095,-0.0060628200190681,-0.0357815838861705,-0.108021940164958,0.0,0.0,0.0,0.0,-0.2610948770714425,-0.2239604934364811,-0.2217060826103936,-0.168281591927493,0.0,-0.3351978053070317,-0.3351978053070317,-0.3351978053070317,0.3351978053070317,0.3351978053070317,0.3351978053070317,0.0,0.0,1.0,1.0,1.0057670256552496,0.8850046304271711,-0.1666228943910745,0.6727623393487279,0.7304866361409861,0.7120733249051834,0.3664723358932675,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,LRCX,0.7399811,0.1342570398364702,-0.2330094947257118,0.04530174013606,0.2898244447160503,0.5566512644393649,0.4237145399776916,0.42633673082566,1.1380820388121746,2.3369888491498405,0.4233967497110356,0.2898244447160503,0.5566512644393649,0.1334136937270861,3.0,1.0,-0.1338900952616413,0.1329367244616732,0.3620129818136302,0.04530174013606,-0.3167112416775701,-0.3784127998416315,0.0300689580863724,0.0550507886662485,0.0848090135122907,0.0510824778907508,1.0,1.0,0.0,2.0,-0.0412719805852824,-0.072603643082587,-0.1642871847569789,-0.1195328037904934,0.0,-0.2330094947257118,-0.2330094947257118,-0.2330094947257118,0.2330094947257118,0.2330094947257118,0.2330094947257118,0.0,0.0,1.0,1.0,0.8648564189479604,0.7299952893089183,0.0523806485603316,0.5804346222272466,-0.4092523007355985,-0.3174794429830209,-0.3961640283398614,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,VECO,0.7387762,0.048000030517578,-0.3087071317121307,-0.0909090548101321,0.0511535231657351,0.5475487472336122,0.7146597657593592,0.6778739127104909,0.7926788349812572,1.1370310174397935,0.4377873453862355,0.0511535231657351,0.7146597657593592,0.3451026042958865,3.0,1.0,-0.663506242593624,-0.1671110185257469,0.8861256674394049,-0.0909090548101321,-0.977034722249537,-0.8055688205694913,0.0125995436723345,0.0060092009440018,0.0243378244287508,-0.0035244019828619,0.0,1.0,0.0,1.0,-0.08410618874879,-0.0693431917121067,-0.2134598184066141,-0.2051673503844781,0.0,-0.3689787939768577,-0.3689787939768577,-0.3689787939768577,0.3689787939768577,0.3689787939768577,0.3689787939768577,0.0,0.0,1.0,1.0,0.8851421738887882,0.8432397219501684,-0.1027055963345773,0.8475167228917524,-0.6517012281054964,-0.7652168012485581,-0.6599842767295597,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,AMD,0.72409856,0.0803108710325144,-0.1145099267895397,-0.0033132358426458,0.4510706333579202,1.5285849342198627,1.5692522721083813,1.172897494749534,1.364685411368622,2.162946560931947,1.182969279895388,0.4510706333579202,1.5692522721083813,0.6341688889367467,3.0,1.0,-1.118181638750461,-0.0406673378885185,1.5777931086308223,-0.0033132358426458,-1.581106344473468,-1.572565507951027,0.0609435857167648,0.0536201730959231,0.0407739003558149,0.0163601054992108,0.0,0.0,0.0,0.0,-0.0922227847955454,-0.0824117490439381,-0.0742092749989346,-0.0318014037154588,0.0,-0.1145099267895397,-0.1145099267895397,-0.1145099267895397,0.1145099267895397,0.1145099267895397,0.1145099267895397,0.0,0.0,0.0,0.0,0.7904551544252887,0.754919574623134,-0.0041915544785773,2.078701261510901,-0.0426327318086693,-0.1727807500519426,-0.1171354919778437,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,NOW,0.66268694,0.1148071226977121,0.2489927631411097,-0.0029750159878662,0.4041445298164108,0.1860353551459335,0.1480418252709754,0.0597384645428116,-0.2368385168879514,-0.3242212356382343,0.2460739034111065,0.1480418252709754,0.4041445298164108,0.1382049900590198,3.0,1.0,0.2561027045454354,0.037993529874958,0.1514674593721152,-0.0029750159878662,-0.1544424753599814,-0.1510168412588416,-0.0176973013541912,0.0139416945570491,0.0929298870771742,0.1137024296444684,1.0,1.0,1.0,3.0,0.1851622345833934,0.1385175396665869,0.112133267977768,0.0678488950808791,4.0,-0.087295749720819,-0.087295749720819,-0.3549393811788154,0.087295749720819,0.087295749720819,0.3549393811788154,0.0,0.0,0.0,0.0,0.7085952717761008,0.6684720467168976,-0.0041984699960095,0.2214630005817911,-0.2690728028335761,-0.7801618911132798,-0.1811026344087,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,PLTR,0.65383965,0.4142694355512679,0.4917287736142088,0.1117925178903802,0.2510962010101667,0.1897730020405552,0.2686055119830264,0.1872569590967845,0.0331849002028072,0.1105863431166078,0.2364915716779161,0.1897730020405552,0.2686055119830264,0.0413958035845033,3.0,1.0,-0.0175093109728596,-0.0788325099424711,0.1410451964456442,0.1117925178903802,-0.029252678555264,-0.1568129940926461,-0.004643942206842,0.0554723152284708,0.1958717181995397,0.2343320419821488,1.0,1.0,1.0,3.0,0.327149888991874,0.2527768890703046,0.1627278991038134,0.0991157577848809,4.0,-0.0277638197486974,-0.0277638197486974,-0.1599575275664271,0.0277638197486974,0.0277638197486974,0.1599575275664271,1.0,1.0,0.0,0.0,0.8274996832484887,0.6813567450991032,0.1350967500694622,0.394221549746246,-0.1753372001471543,-0.7398450702086627,-0.2104888951307985,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,QCOM,0.64066964,0.1231623372441497,-0.1028194203707772,-0.3370953325470964,-0.0733805136722945,0.292144214500535,0.1763888180615289,0.1047610148309605,0.0014066422972784,0.0532218991801896,0.1317175062965898,-0.0733805136722945,0.292144214500535,0.1868120079051546,2.0,0.0,-0.2497693317338235,0.1157553964390061,0.7745972774359842,-0.3370953325470964,-1.1116926099830806,-0.5134841506086254,0.0127672350449183,0.0243308356492122,0.0159136314371914,-0.0214241553681024,1.0,0.0,0.0,1.0,-0.0903837579591102,-0.1122641554833113,-0.1490259236182519,-0.1538873892431891,0.0,-0.3370953325470964,-0.3370953325470964,-0.3370953325470964,0.3370953325470964,0.3370953325470964,0.3370953325470964,0.0,0.0,1.0,1.0,0.6859878905609558,0.6512694569774772,-0.491401287377598,0.2708384619787705,-0.5797468721037998,-0.7983378384951602,-0.5821460710557576,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,SMR,0.63909554,0.1152019309073157,-0.0638085151233448,-0.2588792196701084,-0.2463884177708866,-0.1337638181599998,-0.2692606953643712,-0.4628146116003027,-0.5304999828338623,-0.7290043310298361,-0.2164709770984192,-0.2692606953643712,-0.1337638181599998,0.0725337223319407,0.0,0.0,0.0228722775934846,0.1354968772043714,-0.0140078054344148,-0.2588792196701084,-0.2448714142356935,0.0103814756942628,-0.0198329807724929,-0.0123067018957383,0.0509821663119702,0.0639825011787202,1.0,1.0,1.0,3.0,0.1407478266974138,0.0789921854285762,-0.0746724449588467,-0.1113050396135204,2.0,-0.326881686615779,-0.3586065489673642,-0.8242560305130087,0.326881686615779,0.3586065489673642,0.8242560305130087,0.0,0.0,1.0,1.0,0.917887111143318,0.9132390336224177,-0.2820381902385022,-0.294841422071429,-0.0815265332652398,-0.1965170537108405,0.0929845436715199,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,DDOG,0.63591975,-0.0466843096236453,-0.0188200142624793,0.0327875496674034,0.9325213858521628,1.1639983067333204,1.2817078313936503,0.9754097761021796,0.5965253139418953,0.8690373163820995,1.1260758413263778,0.9325213858521628,1.2817078313936503,0.1776552236056686,3.0,1.0,-0.3491864455414875,-0.1177095246603299,1.2092712408553394,0.0327875496674034,-1.176483691187936,-1.2489202817262468,0.0168209875380989,-0.0037865724620569,-0.0026528326715578,-0.0097221150513131,0.0,1.0,0.0,1.0,-0.0449482583560341,-0.020478078185254,0.0315186971138847,0.0587950466011213,2.0,-0.1134478149403008,-0.1134478149403008,-0.1134478149403008,0.1134478149403008,0.1134478149403008,0.1134478149403008,0.0,0.0,0.0,0.0,0.6979488212523591,0.7676909989345636,0.0469770113066046,1.669562145671191,-0.1614707778662722,-0.5303944266264523,-0.1281399108797665,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,SMCI,0.62016755,0.4028169256239462,0.3583361833010816,-0.1356042521004216,0.4540146243522061,0.7496705907620667,0.230009290006977,0.3686018315788262,0.1769572215208887,-0.0409244276714496,0.4778981683737499,0.230009290006977,0.7496705907620667,0.2606526129389262,3.0,1.0,0.224005334345229,0.5196613007550897,0.4229700840104942,-0.1356042521004216,-0.5585743361109158,-0.3656135421073986,0.1086992857925774,0.2042438833076454,0.3017268215518349,0.3561322175209267,1.0,1.0,1.0,3.0,0.3290184325868999,0.215125248130114,0.0565096602285399,-0.0739705568041544,3.0,-0.2058999081796175,-0.2058999081796175,-0.3210633956136182,0.2058999081796175,0.2058999081796175,0.3210633956136182,0.0,0.0,1.0,1.0,1.193421688829695,1.120300504705303,-0.1136264351231953,0.2053103511432241,0.7693535606088779,-0.3366264421875452,0.2121862052475407,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,AMAT,0.5902359,-0.0009652347765125,-0.2985062341967063,0.1269164009844066,0.287258266425769,0.4857383007077949,0.3639820297776359,0.5774505084130575,1.0156345851431787,2.168950479553513,0.3789928656370666,0.287258266425769,0.4857383007077949,0.1000878359095031,3.0,1.0,-0.0767237633518669,0.1217562709301589,0.2103666506105892,0.1269164009844066,-0.0834502496261826,-0.2370656287932293,-0.0385577847847978,-0.0436502722326411,-0.0326300090086626,-0.0628493516270447,0.0,1.0,0.0,1.0,-0.0948369174019515,-0.0893200528575038,-0.141349122722174,-0.068495314340663,0.0,-0.2985062341967063,-0.2985062341967063,-0.2985062341967063,0.2985062341967063,0.2985062341967063,0.2985062341967063,0.0,0.0,1.0,1.0,0.8542323730902173,0.7056239039975734,0.1485736258452507,0.5158300728129637,0.7694393847399312,0.5343988393316796,0.0636901173118049,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,SOUN,0.5899726,0.2120717275086496,0.1483771359007317,-0.1744444635179307,-0.0665829406116095,0.0815138212675483,-0.1360465699108669,-0.1217494332345127,-0.3834025136322003,-0.4293395109745789,-0.0403718964183093,-0.1360465699108669,0.0815138212675483,0.1111233327465641,1.0,0.0,0.0694636292992574,0.2175603911784153,0.0465115814869201,-0.1744444635179307,-0.2209560450048509,-0.0383978936070638,-0.0008069038941371,0.0417834843599584,0.1119009139763675,0.1165935952283463,1.0,1.0,1.0,3.0,0.139442238469758,0.0763658381912468,0.0111598655690809,-0.0270263734502776,3.0,-0.1967567753147434,-0.2284527788118326,-0.6528037401503044,0.1967567753147434,0.2284527788118326,0.6528037401503044,0.0,0.0,1.0,1.0,0.6738190102580166,0.7420576304473504,-0.258889198526965,-0.1833369327781874,-0.4012114854232584,-0.4797864599538914,-0.1602594355168277,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,OKLO,0.58678174,0.1429306972790787,-0.1519205137543413,-0.3364234017541447,-0.3878620542328933,-0.1050614855503437,-0.2949960201709312,-0.4426023670286748,-0.5143357145761431,-0.397338383542223,-0.2626398533180561,-0.3878620542328933,-0.1050614855503437,0.1441500314320176,0.0,0.0,-0.0928660340619621,0.1899345346205874,0.062430443889561,-0.3364234017541447,-0.3988538456437058,-0.0414273815832135,-0.0244438472158924,-0.0040618337243838,0.0343180235306652,0.0057106752935041,1.0,1.0,0.0,2.0,-0.0036357177845232,-0.0656896000670574,-0.16288665021886,-0.1811974213892302,0.0,-0.3959439181878034,-0.4426023670286748,-0.745147575378059,0.3959439181878034,0.4426023670286748,0.745147575378059,0.0,0.0,1.0,1.0,0.8829144527232212,0.911392035068049,-0.3810373708534226,-0.3236763202005658,-0.096378570942343,-0.7121477155268998,-0.0062509357688276,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
2026-08-31,ZS,0.5752752,0.2142857791615191,0.3007439889665382,0.3139627260958277,0.4049588031354545,0.3087177624212192,0.2490645570596574,-0.0820458419779592,-0.2699800950158425,-0.3373036845584904,0.320913707538777,0.2490645570596574,0.4049588031354545,0.078659454599356,3.0,1.0,0.155894246075797,0.0596532053615617,-0.0493911796333842,0.3139627260958277,0.363353905729212,0.0648981690361703,0.0151161950381439,0.0705914250186054,0.1510791683495314,0.1823853269356157,1.0,1.0,1.0,3.0,0.2425528964538117,0.1700324761981444,0.1501022229838966,0.1453474473862723,4.0,-0.0243383289963061,-0.0243383289963061,-0.4540101344100293,0.0243383289963061,0.0243383289963061,0.4540101344100293,1.0,1.0,0.0,0.0,0.8709931683304848,0.771792403403299,0.3604651993971777,0.3227092621816195,-0.1508628828216457,-0.7957693390614072,-0.1004160665706512,0.0626172149323973,-0.0087179778323476,0.2066660413980858,0.2878522028750492,2.0
