month,ticker,adj_close,mom_1m,mom_2m,mom_3m,mom_4m,mom_5m,mom_6m,mom_7m,mom_9m,mom_12m,core_mom_456_avg,core_mom_456_min,core_mom_456_max,core_mom_456_std,core_mom_456_positive_count,core_mom_456_all_positive,mom_4m_vs_6m,mom_5m_vs_6m,mom_6m_first3m,mom_6m_last3m,mom_6m_acceleration,mom_3m_vs_6m,price_ma5_ratio,price_ma10_ratio,price_ma20_ratio,price_ma30_ratio,ma5_above_ma10,ma10_above_ma20,ma20_above_ma30,ma_trend_score,ma5_slope_1m,ma10_slope_1m,ma20_slope_1m,ma30_slope_1m,ma_slope_score,drawdown_3m,drawdown_6m,drawdown_12m,drawdown_3m_abs,drawdown_6m_abs,drawdown_12m_abs,near_3m_high,near_6m_high,deep_3m_drawdown,deep_6m_drawdown,volatility_3m,volatility_6m,return_vol_ratio_3m,return_vol_ratio_6m,volume_change_1m,volume_change_3m,volume_ratio_3m,qqq_mom_1m,qqq_mom_3m,qqq_mom_6m,qqq_mom_12m,qqq_trend_score,future_return_1m,future_return_2m,future_return_3m,future_max_return_1_3m
2016-01-31,CSCO,17.360158920288086,-0.11725374344491024,-0.12016944841877508,-0.16896416749670817,-0.07928617115945591,-0.06612329435597897,-0.14958722611614705,-0.11307385682732707,-0.1552206345542354,-0.06934453153230735,-0.09833223054386064,-0.14958722611614705,-0.06612329435597897,0.04487339144495547,0.0,0.0,0.07030105495669114,0.08346393176016809,0.023316613583547863,-0.16896416749670817,-0.19228078108025604,-0.01937694138056112,0.01475871097416559,0.017275499956611817,-0.028166201172547423,-0.05924163872373789,1.0,0.0,0.0,1.0,-0.13613573453331052,-0.12861934998243496,-0.08746990131302035,-0.059437536593078044,0.0,-0.1772344455108238,-0.1833997943992548,-0.1871025092074473,0.1772344455108238,0.1833997943992548,0.1871025092074473,0.0,0.0,1.0,0.0,0.2619632080354393,0.2664944985482455,-0.644991977170512,-0.5613144996652386,1.3291729014464688,0.7772195879842931,0.3613434426117059,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.10046229708374987,0.19672077473682736,0.16609470536512716,0.19672077473682736
2016-01-31,ETN,39.85625076293945,-0.02940054870793174,-0.13153340080635134,-0.08774098111826345,-0.005762027164725958,-0.10612665753122541,-0.15806530506007244,-0.23748107583270728,-0.25123824630797875,-0.17125459691327927,-0.08998466325200793,-0.15806530506007244,-0.005762027164725958,0.07742412478613821,0.0,0.0,0.15230327789534648,0.051938647528847026,-0.07708811037901686,-0.08774098111826345,-0.01065287073924659,0.07032432394180899,0.024834716702871962,0.038915707735874605,0.022511164096941982,0.005421050883396061,1.0,0.0,0.0,1.0,-0.06658830501517488,-0.05990401492739672,-0.06635916843051282,-0.07503421443390346,0.0,-0.13584244856509797,-0.16917382468345066,-0.29983111096576487,0.13584244856509797,0.16917382468345066,0.29983111096576487,0.0,0.0,0.0,0.0,0.2623566876284459,0.2791963136742979,-0.33443394148398364,-0.5661439543376876,2.710635742007023,0.1435059942478003,0.7896648542650859,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.12274785111174036,0.2508702797653577,0.26506667207755097,0.26506667207755097
2016-01-31,GOOGL,37.73291015625,-0.021413930837900552,-0.001966512581140112,0.03249295836983235,0.19264680508737886,0.17524939778819482,0.1579466645626122,0.40980285904132097,0.387375312394016,0.41633312921951293,0.17528095581272862,0.1579466645626122,0.19264680508737886,0.01735009178769158,3.0,1.0,0.034700140524766665,0.017302733225582623,0.12150562885276672,0.03249295836983235,-0.08901267048293438,-0.12545370619277985,0.03034383648106531,0.04082069247656017,0.030627667961786065,0.014838218586423757,1.0,0.0,0.0,1.0,-0.04720353562929458,-0.050240006002660986,-0.040279129131644886,-0.023082822054631857,0.0,-0.041072785628330166,-0.041072785628330166,-0.041072785628330166,0.041072785628330166,0.041072785628330166,0.041072785628330166,1.0,1.0,0.0,0.0,0.24034277234243123,0.28358377657697525,0.13519423968172264,0.5569665037581568,1.3146067415730336,0.8959583833533413,0.5999324638048205,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.05796264978583532,0.0020359995535541575,-0.07023020675621461,0.0020359995535541575
2016-01-31,HPE,6.012135028839111,-0.09473706052422759,-0.0706657802078412,-0.06182743312754102,,,,,,,,,,,0.0,0.0,,,,-0.06182743312754102,,,0.022591968678437713,0.058787092166078914,0.02061990222979282,-0.008955124724511987,1.0,0.0,0.0,1.0,-0.09594196363667506,-0.11089821482166962,-0.08646692509590348,-0.0397203048894601,0.0,-0.13417571156351182,-0.18765287045476675,,0.13417571156351182,0.18765287045476675,,0.0,0.0,0.0,0.0,0.48669231428753074,0.4839736039594688,-0.12703597593902885,,0.6787429659139281,3.638835345873117,-0.27836973893529193,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.03561025893849323,0.2931241419880031,0.2150841810446258,0.2931241419880031
2016-01-31,INTC,24.51554679870605,-0.0995646973677492,-0.1078516604637918,-0.0774213549004481,0.03644697860371782,0.09455190517771839,0.0880144018857143,0.035437859986694686,-0.025321516251647136,-0.03288928570246197,0.07300442855571683,0.03644697860371782,0.09455190517771839,0.03182797664897858,3.0,1.0,-0.05156742328199648,0.006537503292004088,0.1793188663805576,-0.0774213549004481,-0.2567402212810057,-0.1654357567861624,0.03166158795757834,0.03718072013687612,-0.010794548915417979,-0.046086365844109856,1.0,0.0,0.0,1.0,-0.14130678829745835,-0.14200470447223268,-0.09829772371949552,-0.05735711381325359,0.0,-0.12471771528376396,-0.12471771528376396,-0.12471771528376396,0.12471771528376396,0.12471771528376396,0.12471771528376396,0.0,0.0,0.0,0.0,0.29308440772867,0.28309906896614145,-0.2641606064970976,0.31089611918236576,1.5997272116552552,0.5514519780188629,0.5358574122155868,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.03770327514370542,0.05205455727897346,-0.01526405044281931,0.05205455727897346
2016-01-31,KLAC,5.588011264801025,-0.03403035520741138,0.00782305176418574,0.005881521360620923,0.3502952893697555,0.3473310531579632,0.28520596794669895,0.21295525765692358,0.16945795966072175,0.12747546959347544,0.3276107701581392,0.28520596794669895,0.3502952893697555,0.03675353196664713,3.0,1.0,0.06508932142305657,0.06212508521126425,0.27769119986243074,0.005881521360620923,-0.2718096785018098,-0.279324446586078,0.0253779648300414,0.030123962875376664,0.016887253834948046,0.001474908792350904,1.0,0.0,0.0,1.0,-0.058996382038358886,-0.055303702604727945,-0.03544026330332972,-0.012683795407813614,0.0,-0.04163110271833281,-0.04163110271833281,-0.04163110271833281,0.04163110271833281,0.04163110271833281,0.04163110271833281,1.0,1.0,0.0,0.0,0.18804225918617729,0.3672413183405949,0.03127765740570971,0.776617318648734,1.8114974827303594,0.9668277500204767,0.4297707651086633,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.0194621359377396,0.09576369267821772,0.0525711053819089,0.09576369267821772
2016-01-31,LRCX,6.221894264221191,-0.09607153584994754,-0.07841002032712685,-0.05903718215188636,0.10314273639087546,-0.005484134363387905,-0.05852832155326482,-0.11037590851779822,-0.03900411331690956,-0.047678067834809545,0.013043426824740911,-0.05852832155326482,0.10314273639087546,0.08241259392155598,1.0,0.0,0.16167105794414027,0.05304418718987691,0.0005407871479823356,-0.05903718215188636,-0.059577969299868694,-0.0005088605986215411,0.03898917716057104,0.04450678025031696,0.009860815713185422,-0.029195844311239894,1.0,0.0,0.0,1.0,-0.1401263992690156,-0.13703305382792386,-0.10053413697608315,-0.057967239919863967,0.0,-0.11095986704997474,-0.11095986704997474,-0.13831091145725327,0.11095986704997474,0.11095986704997474,0.13831091145725327,0.0,0.0,0.0,0.0,0.3105560700579708,0.3362285805498949,-0.19010152382745577,-0.17407301145412135,2.6336734693877553,0.7406238890863845,0.7890658303391997,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.021033229109970186,0.1552406459161062,0.06852799814350696,0.1552406459161062
2016-01-31,META,111.23319244384766,0.07213827268275597,0.07645809128287584,0.10042149386228427,0.2481646798728443,0.25472424918651293,0.19359621901764346,0.3082662325507606,0.42452717548910246,0.47819784565888357,0.2321617160256669,0.19359621901764346,0.25472424918651293,0.033559352750047254,3.0,1.0,0.05456846085520084,0.061128030168869474,0.08467185135427746,0.10042149386228427,0.01574964250800681,-0.09317472515535918,0.09983917720235969,0.13710976412631948,0.13039702672668518,0.10671291396271054,1.0,0.0,0.0,1.0,-0.03450364044388898,-0.06439623869762034,-0.05791576933337028,-0.03916060220921391,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.43419284853700835,0.3762427112914069,0.2312831595468456,0.5145514137752947,2.4114055167988866,0.8735423491434016,0.8541173712342558,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.047143750664029094,0.016843515890091698,0.04785680387956903,0.04785680387956903
2016-01-31,MRVL,8.129375457763672,0.0034011451408730853,0.006206911612034682,0.08587001293665675,-0.008401220544806187,-0.20372961174258242,-0.2786195358142207,-0.3196383054258656,-0.35668072178998944,-0.41602351233001833,-0.16358345603386978,-0.2786195358142207,-0.008401220544806187,0.139510823380845,0.0,0.0,0.27021831526941453,0.0748899240716383,-0.3356659125019411,0.08587001293665675,0.42153592543859786,0.36448954875087747,0.0555820399031397,0.07926830214017033,0.06645781565222908,0.04787466806616014,1.0,0.0,0.0,1.0,-0.05776576919718812,-0.056169442797142755,-0.046362874356698835,-0.024746517785930067,0.0,-0.06649226551174092,-0.30217951530670717,-0.4547441999790066,0.06649226551174092,0.30217951530670717,0.4547441999790066,0.0,0.0,0.0,1.0,0.38349177651142835,0.48787666622575726,0.2239161781193964,-0.5710860041117316,1.2154641224408667,-0.18959792540171105,0.38123136871527596,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.07909558920484439,0.17180419480006992,0.13429774849875686,0.17180419480006992
2016-01-31,MSFT,47.93329620361328,-0.007029659765289242,0.01361562707566355,0.05359687371134747,0.2530804639860529,0.27438733611265076,0.195440185350213,0.26448610169082176,0.15521935046787783,0.4007362060030186,0.24096932848297223,0.195440185350213,0.27438733611265076,0.040843271854214304,3.0,1.0,0.05764027863583987,0.07894715076243775,0.1346276884243358,0.05359687371134747,-0.08103081471298834,-0.14184331163886554,0.05001340528768994,0.0646646035948315,0.04818541440175772,0.028060748833261373,1.0,0.0,0.0,1.0,-0.0608934525258793,-0.06822966857421764,-0.05038300188664835,-0.02315134941267727,0.0,-0.02581755673867958,-0.02581755673867958,-0.02581755673867958,0.02581755673867958,0.02581755673867958,0.02581755673867958,1.0,1.0,0.0,0.0,0.2624270561862148,0.30777113868084105,0.2042353196741872,0.6350179103469629,2.0588788363253228,0.7934804525115937,0.5003247856295219,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.06978951608962558,0.009739104746627758,-0.08825462821554952,0.009739104746627758
2016-01-31,MU,10.755763053894045,-0.2210451425254628,-0.30759570349923315,-0.33393711618616007,-0.26368488981389515,-0.3278489421142077,-0.4041058984995489,-0.4145435097027087,-0.607891957328631,-0.6231636460132258,-0.3318799101425506,-0.4041058984995489,-0.26368488981389515,0.07029723641444416,0.0,0.0,0.14042100868565377,0.07625695638534125,-0.10534858497384836,-0.33393711618616007,-0.2285885312123117,0.07016878231338886,0.05368750148431589,0.038704263416396545,-0.08098646575016777,-0.13747260004935358,0.0,0.0,0.0,0.0,-0.2722469398582127,-0.260618315308218,-0.18139345585288458,-0.1442910495227132,0.0,-0.3817264897871874,-0.4243214965246648,-0.6588307777231727,0.3817264897871874,0.4243214965246648,0.6588307777231727,0.0,0.0,1.0,1.0,0.5470862529650645,0.5715966857765737,-0.6103920805472778,-0.7069773295667887,1.9018748018778209,0.9974699195777312,0.76927973641261,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.0362648056189645,-0.05077071013327883,-0.02538544373299567,-0.02538544373299567
2016-01-31,NEE,21.1594295501709,0.07527200120189392,0.11866610358418561,0.09655768010025323,0.15399878833422176,0.1439142871284269,0.07834281231804696,0.15721382894118663,0.13259598847315446,0.054089171998730645,0.12541862926023187,0.07834281231804696,0.15399878833422176,0.041079480239202125,3.0,1.0,0.0756559760161748,0.06557147481037995,-0.016610952723016825,0.09655768010025323,0.11316863282327005,0.018214867782206268,0.034888610455036106,0.04427252132175963,0.055281680465898875,0.06289259907025802,1.0,1.0,1.0,3.0,0.039002149294325106,0.03893565944244193,0.05204161824725695,0.04737483618563165,4.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.19965249845159816,0.2018660052617684,0.48362870912763334,0.3880931423617188,3.286728867845704,1.7948974033048848,0.8576989227844665,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.01756006935508525,0.06734681644023799,0.06049234538543957,0.06734681644023799
2016-01-31,NOW,12.44200038909912,-0.28130775232761107,-0.2850247049977751,-0.2380893786143119,-0.10424765431483385,-0.12330890304542097,-0.22720496308688154,-0.16283138208271775,-0.16898208070688603,-0.1466392006717846,-0.1515871734823788,-0.22720496308688154,-0.10424765431483385,0.06617681149236083,0.0,0.0,0.12295730877204769,0.10389606004146057,0.014285685514706215,-0.2380893786143119,-0.2523750641290181,-0.010884415527430358,-0.12432080641417065,-0.14927656918881327,-0.19186274396696512,-0.2255116554095914,0.0,0.0,0.0,0.0,-0.1840630297795065,-0.15787413405747053,-0.11325689401313754,-0.07231045470308284,0.0,-0.30870091409247546,-0.30870091409247546,-0.30870091409247546,0.30870091409247546,0.30870091409247546,0.30870091409247546,0.0,0.0,1.0,1.0,0.4102778656355729,0.3873075167909539,-0.5803125114865287,-0.5866267842395467,9.295114374470488,4.088992810776855,1.3747896422561205,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,-0.11605852748612377,-0.01655684951146985,0.14901133900484176,0.14901133900484176
2016-01-31,NVDA,0.7135882377624512,-0.1113470554671383,-0.07660770167176711,0.03634892202009388,0.19274713163918822,0.3078834779973516,0.4799461944462695,0.4681712407634746,0.3361074731805309,0.5508235009135618,0.3268589346942698,0.19274713163918822,0.4799461944462695,0.1445367648280496,3.0,1.0,-0.2871990628070813,-0.1720627164489179,0.42803853316265106,0.03634892202009388,-0.3916896111425572,-0.44359727242617564,0.025416611064849937,0.04238574697594255,-0.004486541160239277,-0.043529455517398064,1.0,0.0,0.0,1.0,-0.1395349265696223,-0.14807625899051113,-0.1066374774476827,-0.05203686453888012,0.0,-0.1321480929913198,-0.1321480929913198,-0.1321480929913198,0.1321480929913198,0.1321480929913198,0.1321480929913198,0.0,0.0,0.0,0.0,0.413361317282636,0.41043808367715406,0.08793498689970616,1.1693510264602778,1.0905418506948186,0.03102669677247971,0.18471376463226652,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.07457310476490853,0.2208880470002399,0.2174612246016212,0.2208880470002399
2016-01-31,ORCL,31.043874740600582,-0.0019241678685306685,-0.06441616297484287,-0.0612844400949748,0.013416998081248854,-0.013086662163810159,-0.0835097042183397,-0.08830837355003118,-0.1576991468277995,-0.11983809840961279,-0.027726456100300334,-0.0835097042183397,0.013416998081248854,0.05009430186703311,1.0,0.0,0.09692670229958855,0.07042304205452954,-0.023676249838250785,-0.0612844400949748,-0.03760819025672402,0.022225264123364896,0.030831283579506152,0.04444129379539419,0.03726565036231322,0.019484596738232884,1.0,0.0,0.0,1.0,-0.04075635423288404,-0.059530620396193945,-0.06919917041853363,-0.06263726956151283,0.0,-0.10241951796922277,-0.10241951796922277,-0.1818934190998438,0.10241951796922277,0.10241951796922277,0.1818934190998438,0.0,0.0,0.0,0.0,0.2586494023060927,0.25328734002166,-0.23694019606683314,-0.32970342777968425,0.8446149974836437,0.15710773153628987,0.18230203777798448,-0.06910429806444585,-0.07837267814615245,-0.0647421341698109,0.040398587766784955,1.0,0.012943591368137497,0.1266868850697389,0.10186126987144406,0.1266868850697389
